FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;LATITUD;LONGITUD;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;TOTAL RECURSOS;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;SUBCLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Niñas;Población Expuesta Niños;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Niñas;Población Afectada Niños;Rescatados Hombres;Rescatados Mujeres;Rescatados Niñas;Rescatados Niños;Heridos Hombres;Heridos Mujeres;Heridos Niñas;Heridos Niños;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Niñas;Sin signos vitales Niños
viernes 4 de enero de 2019;KR 73J 68A SUR;;;0:24:51;1:47:01;ME-33;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;300;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 4 de enero de 2019;DG 59 SUR 29 26;;;0:23:17;2:24:06;ME-35;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;600 MTS;EL HUMEDAL;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 4 de enero de 2019;KR 13 ESTE 26B SUR;;;0:12:23;7:48:12;ME-26;CT-11;R-8;R-9;;;;4;;;;;1;;3;6;;10;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MÁS DE 5000 MTS/2;1.3.3.1 VEGETACIÓN NATIVA;;;;;;8800;EL CERRO DEL ZUQUE;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 4 de enero de 2019;KR 84F 75 SUR;;;0:13:03;1:10:31;ME-05;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;700;RONDA DEL RIO TUNJULITO;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 4 de enero de 2019;KR 80H 46 SUR 26;;;0:09:43;3:11:11;ME-22;MA-4;;;;;;2;;;;;;1;2;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
viernes 4 de enero de 2019;KR 7 ESTE 9;;;0:13:44;1:16:44;ME-21;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;300;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 4 de enero de 2019;KR 17 80C SUR;;;0:24:10;5:06:10;ME-33;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;400;20000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 4 de enero de 2019;CL 42 SUR 14 ESTE;;;0:48:23;2:52:23;ME-35;CT-07;;;;;;2;;;;;;;1;6;;7;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;1000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 4 de enero de 2019;CL 59A SUR 86A;;;0:04:31;2:49:31;ME-05;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
viernes 4 de enero de 2019;KR 21 42 66 SUR;;;0:12:10;0:42:10;ME-30;;;;;;;1;;;;;;;;3;;3;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
sábado 5 de enero de 2019;CL 6C 94A;;;0:23:42;2:03:42;ME-22;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;15000;200000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 5 de enero de 2019;CL 56A SUR 27 75;;;0:08:00;1:08:00;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;HUMEDAL EL TUNJO;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 5 de enero de 2019;CL 30 SUR 12 ESTE;;;0:09:00;3:03:00;ME-36;CT-02;;;;;;2;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;40;2000;1.3.3.3 OTRAS, CUAL, DESCRIBALA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
sábado 5 de enero de 2019;CL 73 SUR 13B ESTE;;;0:17:33;2:36:00;ME-26;;;;;;;1;;;;;;;1;2;;3;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.2 PLANTACIÓN PINO;;;;;;20;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 5 de enero de 2019;DG 96A SUR 5 54 ESTE;;;0:16:00;1:36:00;ME-31;CT-12;;;;;;2;;;;;1;1;;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;3;1;1;;3;1;1;;;;;;;;;;;;;
sábado 5 de enero de 2019;TV 73H 75B;;;0:25:49;3:49:10;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;50;200;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 5 de enero de 2019;KR 2 192 32;;;0:15:14;0:54:03;ME-17;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;30;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
domingo 6 de enero de 2019;CL 85 SUR 91 91;;;0:34:38;2:27:38;ME-46;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;450;100 HECTAREAS;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
domingo 6 de enero de 2019;km 0 VIA AL LLABNO;;;0:11:00;1:17:00;ME-26;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;;50;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 7 de enero de 2019;CL 49 SUR 11 03;;;0:11:41;1:23:00;ME-36;CT-02;;;;;;2;;;;;;;2;5;;7;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;20;200;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 7 de enero de 2019;KR 13B ESTE 72 SUR;;;0:15:18;6:38:07;ME-26;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;150;CERROS ORIENTALES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 7 de enero de 2019;CL 74 SUR 11C ESTE;;;0:12:55;7:51:54;ME-31;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;40;PARQUE ENTRE NUBES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 7 de enero de 2019;KM 3 VIA PASQUILLA;;;0:16:01;1:04:51;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;500;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 7 de enero de 2019;PEÑON DEL CORTIJO;;;0:10:13;1:03:13;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;500;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 7 de enero de 2019;KR 75B 77 SUR 74;;;0:12:00;2:50:00;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;800;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 7 de enero de 2019;DG 64 SUR 73J 82;;;0:11:00;0:50:00;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;600;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 7 de enero de 2019;CL 78B SUR 15A 48;;;0:09:00;2:44:00;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.8 FALLA EN APARATO ELECTRONICO;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
lunes 7 de enero de 2019;CL 58C SUR 23D;;;0:11:00;2:04:00;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;600;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 7 de enero de 2019;AV BOYACA AV VILLAVICENCIO;;;0:04:32;1:57:00;R-11;;;;;;;1;;;;;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;500;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 7 de enero de 2019;CL 136A 126A 46;;;0:11:13;1:06:43;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
martes 8 de enero de 2019;CL 82 SUR 89 21;;;0:24:00;2:29:00;ME-05;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;100;1000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes 8 de enero de 2019;CL 142A 113C 51;;;0:19:07;2:50:15;ME-48;;;;;;;1;;;;;;1;1;4;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;;180;2000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes 8 de enero de 2019;CL 129 53;;;0:12:11;1:15:58;ME-06;CT-05;;;;;;2;;;;;;;2;5;;7;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes 8 de enero de 2019;CL 80 BIS SUR 9 ESTE;;;0:10:12;1:18:04;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;;300;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes 8 de enero de 2019;CL 55 SUR CON KR 104;;;0:13:17;3:12:17;ME-05;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;TERRENOS DE LA AVENIDA CUNDINAMARCA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes 8 de enero de 2019;CL 68A SUR 71G 32;;;0:00:15;0:28:15;X-47;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;20;2000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes 8 de enero de 2019;CL 120A 7 82;;;0:07:51;1:03:31;ME-3;ME-42;X-38;;;;;3;;;;;;2;1;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles 9 de enero de 2019;TV 73M 75A SUR 15;;;0:11:53;4:11:27;X-47;;;;;;;1;;;;;;1;1;1;;3;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;400;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 9 de enero de 2019;CLL 70A BIS A 117 96;;;0:15:43;1:07:00;ME-48;;;;;;;1;;;;;;2;;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;5;HUMEDAL;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 9 de enero de 2019;CL 55 SUR 8A ESTE;;;0:07:54;1:11:43;ME-26;CT-11;;;;;;2;;;;;;1;1;4;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;150;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 9 de enero de 2019;CL 82 42 67 SUR;;;0:19:00;4:28:00;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;400;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 9 de enero de 2019;KR 112I 88 53;;;0:05:12;4:00:12;ME-48;X-42;;;;;;2;;;;;1;2;1;3;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;2;1;;;2;1;;;;;;;;;;;;;;
miércoles 9 de enero de 2019;KR 7H 56 03;;;0:10:00;1:18:00;ME-03;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
miércoles 9 de enero de 2019;KR 6 111A SUR 53;;;0:04:52;0:49:12;ME-31;;;;;;;1;;;;;1;;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.3.1 LLAMA ABIERTA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;
jueves 10 de enero de 2019;KR 13A 54 SUR 63;;;0:08:00;1:28:00;ME-33;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;1;;;;1;;;;;;;;;;;;;;
jueves 10 de enero de 2019;CL 130 1 10 ESTE;;;0:25:02;12:22:02;X-38;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;300;CERROS ORIENTALES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 10 de enero de 2019;CL 9 78A 07;;;0:09:33;3:42:35;ME-46;MA-4;CT-06;;;;;3;;;;;;1;3;6;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves 10 de enero de 2019;CL 74A 119 45;;;0:06:16;0:59:16;ME-48;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.7 MOTOTRICICLO;;;1.2.1.11 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves 10 de enero de 2019;KR 19 19B 16 SUR;;;0:02:45;0:57:12;ME-44;X-32;;;;;;2;;;;;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves 10 de enero de 2019;KR 102A 130C 38;;;0:08:58;1:41:03;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
jueves 10 de enero de 2019;CL 169B 90A 27;;;0:00:00;1:19:24;CT-05;X-40;;;;;;2;;;;;;1;1;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;20;CETRROS CONEJERA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 10 de enero de 2019;KM 5 VIA LA CALERA;;;0:13:50;1:26:24;ME-37;;;;;;;1;;;;;;1;;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;10;CERROS ORIENTALES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 10 de enero de 2019;CL 51 SUR 5F 87;;;0:12:24;1:35:41;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;10;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 10 de enero de 2019;KR 80 78 35;;;0:08:55;4:53:31;ME-29;CT-04;;;;;;2;;;;;;;2;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;2;;;;2;;;;;;;;;;;;;;
jueves 10 de enero de 2019;KR 7 53 SUR;;;0:09:00;1:08:00;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;150;ZONA FORESTAL DE LA ESCUELA DE ARTILLERIA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 10 de enero de 2019;AV BOYACA 65 SUR;;;0:05:59;1:05:59;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;80;200000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 11 de enero de 2019;KRA 107 79A 14;;;0:04:00;0:42:00;ME-48;;;;;;;1;;;;;;2;;3;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
viernes 11 de enero de 2019;CL 114 56 40;;;0:11:30;1:15:30;ME-06;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
viernes 11 de enero de 2019;CL 1 16 71;;;0:04:03;4:18:32;ME-44;CT-02;;;;;;2;;;;;;;2;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;65;123;;;65;123;;;;;;;1;;;;;;;
viernes 11 de enero de 2019;AV GAITAN CORTEZ ATRAS DE COLMOTORES;;;0:10:34;1:00:12;ME-33;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;90;500;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 11 de enero de 2019;KR 93 49 SUR;;;0:11:32;1:10:37;ME-46;ME-22;CT-06;;;;;3;;;;;;1;2;9;;12;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;300;100000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 11 de enero de 2019;CL 183 11 55;;;0:09:58;1:48:39;ME-17;ME-3;;;;;;2;;;;;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado 12 de enero de 2019;KR 22 58 SUR 26;;;0:05:20;1:46:34;ME-33;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;300;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 12 de enero de 2019;DG 51 55 25;;;0:03:57;1:20:10;ME-16;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;2;1;;2;1;;;;;;;;1;1;;;;;
sábado 12 de enero de 2019;CL 48 10C;;;0:23:49;1:18:55;ME-31;;;;;;;1;;;;;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;50;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 12 de enero de 2019;KR 19D 68I SUR;;;0:28:58;0:36:58;ME-33;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;20000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 12 de enero de 2019;CL 87 SUR 91 90;;;0:18:16;3:19:53;ME-05;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;2000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 12 de enero de 2019;AUTONORTE 170;;;0:07:00;0:57:59;ME-17;ME-3;;;;;;2;;;;;;1;1;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
