FECHA DEL EVENTO;DIRECCIÃ“N ATENCIÃ“N DEL INCIDENTE;LATITUD;LONGITUD;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS6;RECURSOS7;TOTAL RECURSOS;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÃCULO;SUBCLASE DE VEHÃCULO;ÃREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÃREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;PoblaciÃ³n Expuesta Hombres;PoblaciÃ³n Expuesta Mujeres;PoblaciÃ³n Expuesta NiÃ±as;PoblaciÃ³n Expuesta NiÃ±os;PoblaciÃ³n Afectada Hombres;PoblaciÃ³n Afectada Mujeres;PoblaciÃ³n Afectada NiÃ±as;PoblaciÃ³n Afectada NiÃ±os;Rescatados Hombres;Rescatados Mujeres;Rescatados NiÃ±as;Rescatados NiÃ±os;Heridos Hombres;Heridos Mujeres;Heridos NiÃ±as;Heridos NiÃ±os;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales NiÃ±as;Sin signos vitales NiÃ±os;
miÃ©rcoles 4 de marzo de 2020;CL 72F 116B 84;4,717592877000070;-74,130610529999900;0:02:00;0:41:00;ME-24;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.4 VEHÃCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.2 CHISPA POR FRICCION MECANICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles 4 de marzo de 2020;CL 130 58B 30;4,720205479000070;-74,069435128000000;0:18:00;3:14:00;ME-20;CT-05;;;;;;2;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;;
miÃ©rcoles 4 de marzo de 2020;KR 53A 4F 41;4,620194409000080;-74,113120114999900;0:11:00;1:04:00;ME-34;MM-01;;;;;;2;;;;;;;2;9;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;"
";1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles 4 de marzo de 2020;KR 14 99 55 SUR;4,500937695999990;-74,117437839000000;0:05:00;1:03:00;ME-31;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;50;INDETERMINADA;1.1.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
miÃ©rcoles 4 de marzo de 2020;DG 52 SUR 27 46;4,581015185000010;-74,134559102000000;0:13:00;2:12:00;ME-30;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles 4 de marzo de 2020;AC 51 SUR 15 25;4,564148059533900;-74,125413512927000;0:15:00;1:14:00;ME-40;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles 4 de marzo de 2020;KR 123A 13 21;4,677805028511780;-74,172512629388100;0:06:00;6:27:00;ME-43;CT-08;;;;;;2;;;;;;1;1;4;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;150;INDETERMINADA;1.1.3.3 OTRAS, CUAL, DESCRIBALA;PROVOCADA;;;;;;;;;;;;;;;;;;;;;
jueves 5 de marzo de 2020;"CL 46 SUR 16 ESTE 
";4,542206800000000;-74,086625100000000;0:12:00;2:13:00;ME-41;CT-11;;;;;;2;;;;;;1;1;7;;9;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;250;CERROS ORIENTALES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
jueves 5 de marzo de 2020;CL 55 104 SUR 48;4,644078805000050;-74,194222930999900;0:19:00;5:42:00;ME-46;CT-6;;;;;;2;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;20000;CANAL CUNDINAMARCA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
jueves 5 de marzo de 2020;CL 134 72 0;4,726325253000080;-74,071381111999900;0:06:00;0:52:00;ME-20;;;;;;;1;;;;;;;1;6;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
jueves 5 de marzo de 2020;CL 145 144;4,752534000000000;-74,115973000000000;0:04:00;0:57:00;ME-32;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
jueves 5 de marzo de 2020;CL 37B SUR 72J BIS;4,613758000000000;-74,142289000000000;0:05:00;0:59:00;ME-22;ME-46;CT-06;;;;;3;;;;;;1;3;9;;13;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
viernes 6 de marzo de 2020;AK 68 80 1;4,684433915000000;-74,078919395000000;0:08:00;3:23:00;ME-29;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;;
viernes 6 de marzo de 2020;CL 55 SUR 104 48;4,644078804999990;-74,194222931000000;0:11:00;3:22:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;10;2000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
viernes 6 de marzo de 2020;AK 104 139 0;4,741701608000030;-74,098063181000000;0:09:00;4:46:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.5 VEHÃCULO DE SERVICIO ESCOLAR;1.2.2.3 MICROBÃšS (10 A 19 PASAJEROS);;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
viernes 6 de marzo de 2020;KR 14 ESTE 66 70 SUR;4,523713000000000;-74,087920000000000;0:25:00;2:17:00;ME-41;;;;;;;1;;;;;;1;;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;60;10000;1.1.3.1 LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;;
viernes 6 de marzo de 2020;CL 14B 117 70;4,684644965000020;-74,167428546000000;0:12:00;3:19:00;MLI-01;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;300;2000;1.3.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
viernes 6 de marzo de 2020;KR 93 42G SUR;4,640484931000000;-74,176250247000000;0:14:00;1:07:00;ME-22;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;1000;1000000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
viernes 6 de marzo de 2020;KR 68A 23 47;4,649704808000020;-74,108937871000000;0:04:00;4:41:00;MM-01;MLI-02;;;;;;2;;;;;;;2;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;1;1;2;1;1;1;2;1;;;;;;;;;;;;;
viernes 6 de marzo de 2020;DG 60B SUR 12A BIS 95 ESTE;4,530570400000000;-74,088520300000000;0:10:00;2:08:00;ME-41;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;200;CERROS ORIENTALES;1.3.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 7 de marzo de 2020;CL 10 80F 40;4,646194681000000;-74,144251310000000;0:10:00;1:55:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;100;50000;1.3.2.1 NATURAL, CUAL, DESCRIBALA;NATURAL;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 7 de marzo de 2020;KR 123 14B 35;4,681873822000000;-74,166682408000000;0:10:00;0:58:00;MLI-01;CT-08;;;;;;2;;;;;;2;;6;;8;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 7 de marzo de 2020;AC 6 68 0;4,628578202000030;-74,123387980000000;0:06:00;1:00:00;MLI-02;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;80;INDETERMINADA;1.3.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 7 de marzo de 2020;CL 129 86 87;4,720018845000030;-74,084777908000000;0:26:00;2:29:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;100;300;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 7 de marzo de 2020;TV 59 75 SUR;4,575353671000020;-74,167738084000000;0:18:00;1:37:00;ME-40;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;100;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 7 de marzo de 2020;;4,524963600000000;-47,128803000000000;0:20:00;2:03:00;ME-06;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.6 RELLENOS SANITARIOS;"
";;;;;;;;1.6.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 7 de marzo de 2020;CL 90 SUR 21 ESTE;4,498821000000000;-74,082337000000000;0:06:00;0:55:00;ME-41;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;10;CERROS ORIENTALES;1.3.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 7 de marzo de 2020;CL 115 53 54;4,700233034000010;-74,063160129000000;0:13:00;1:18:00;ME-20;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
sÃ¡bado 7 de marzo de 2020;AK 30 45 0;4,634818442000040;-74,079160074999900;0:07:00;2:56:00;ME-45;ME-37;;;;;;2;;;;;;1;1;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
domingo 8 de marzo de 2020;KR 57 23A 70;4,642096417000060;-74,101057929999900;0:07:00;3:22:00;MLI-02;MM-01;;;;;;2;;;;;;;2;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
domingo 8 de marzo de 2020;CL 85 12 90;4,669131895000080;-74,053497671999900;0:05:00;1:31:00;ME-37;ME-45;X-41;;;;;3;;;;;;1;3;8;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
domingo 8 de marzo de 2020;CL 14B 119A 17;4,680865313000080;-74,166243655999900;0:07:00;2:54:00;CT-08;ME-43;;;;;;2;;;;;;1;2;5;;8;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÃ“N NATIVA;;;;;600;HUMEDAL;1.3.3.1 LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;;
domingo 8 de marzo de 2020;KR 110A 161 30;4,677125944000070;-74,150955189999900;0:12:00;1:14:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;200;INDETERMINADA;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
lunes 9 de marzo de 2020;CL 10 79 85;4,644514831000040;-74,142633522999900;0:17:00;0:58:00;CT-06;;;;;;;1;;;;;;;;2;;2;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;50;HUMEDAL;1.3.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
lunes 9 de marzo de 2020;CL 68F BIS SUR  49B  48;4,577558657000050;-74,159038826999900;0:05:00;2:12:00;ME-40;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
lunes 9 de marzo de 2020;AC 71  SUR 12 81 ;4,538895717000060;-74,131717776999900;0:05:00;1:02:00;ME-31;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;50;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
lunes 9 de marzo de 2020;CL 70 SUR 11B 74 ESTE;4,525207530999980;-74,092971807000000;0:11:00;2:21:00;ME-41;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;20;CERROS ORIENTALES;1.2.3.3 OTRAS, CUAL, DESCRIBALA;PROVOCADA;;;;;;;;;;;;;;;;;;;;;
lunes 9 de marzo de 2020;;4,497061000000000;-74,083864000000000;0:21:00;1:10:00;ME-41;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;20;400000;1.3.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
martes 10 de marzo de 2020;CL 15 88;4,659847000000000;-74,139699000000000;0:05:00;1:04:00;CT-08;X-43;;;;;;2;;;;;;1;1;5;;7;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;120;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
martes 10 de marzo de 2020;CL 84 SUR 14C 51;4,509433281999970;-74,117378545000000;0:00:00;2:29:00;ME-31;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;300;20000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
martes 10 de marzo de 2020;CL 140 13 66;4,721226506999980;-74,040783981000000;0:13:00;3:37:00;X-40;CT-5;;;;;;2;;;;;;;2;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;;
martes 10 de marzo de 2020;KR 14 120 0 SUR;4,487192000000000;-74,120256000000000;0:17:00;3:08:00;ME-31;;;;;;;1;;;;;;;1;2;;3;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles 11 de marzo de 2020;CL 48 SUR 15 ESTE;4,541333000000000;-74,093616000000000;0:06:00;0:28:00;ME-41;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;10;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
miÃ©rcoles 11 de marzo de 2020;AC 53 17 43;4,640851635999980;-74,069758488000000;0:04:00;1:05:00;ME-45;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;1.1.1.3 CHISPAS ELECTRICAS;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles 11 de marzo de 2020;CL 8 SUR 70 35;4,617737998000000;-74,132486725000000;0:08:00;3:12:00;ME-22;CT-6;;;;;;2;;;;;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;1.1.1.3 CHISPAS ELECTRICAS;ACCIDENTAL;1;1;;;1;1;;;;;;;1;1;;;;;;;
miÃ©rcoles 11 de marzo de 2020;CL 2A 84 5;4,638782144999990;-74,157349248000000;0:12:00;1:52:00;ME-22;CT-6;;;;;;2;;;;;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.2 CHISPA POR FRICCION MECANICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles 11 de marzo de 2020;KR 16B 64 29 SUR;4,554571980999980;-74,135316404000000;0:17:00;1:13:00;ME-31;CT-2;;;;;;2;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;1;;;;1;;;;;;;;;;;;;;;
miÃ©rcoles 11 de marzo de 2020;KR 3 12C 78;4,599209835000010;-74,069806798000000;0:07:00;1:08:00;ME-16;X-30;;;;;;2;;;;;;1;2;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
miÃ©rcoles 11 de marzo de 2020;CL 41F SUR 80F 16;4,625586243999980;-74,162639864000000;0:05:00;0:34:00;ME-22;MA-04;;;;;;2;;;;;;2;1;6;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
jueves 12 de marzo de 2020;KR 27C 71I 31 SUR;4,550069185999970;-74,160402171000000;0:18:00;3:06:00;ME-04;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;1;2;;1;1;2;;;;;;;;;;;;;;
jueves 12 de marzo de 2020;DG 34 BIS SUR 90B 26;4,644946000000000;-74,165995000000000;0:11:00;1:10:00;ME-22;MA-04;;;;;;2;;;;;;;2;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
jueves 12 de marzo de 2020;KR 100 50B 45 SUR;4,643829000000000;-74,187506000000000;0:31:00;3:01:00;ME-28;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;4000;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
jueves 12 de marzo de 2020;KR 71C BIS 53A 4 SUR;4,603744676000020;-74,162772138000000;0:21:00;5:00:00;ME-06;CT-07;;;;;;2;;;;;;;2;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;40000;HUMEDAL DEL SOCORRO;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
jueves 12 de marzo de 2020;AK 68 3;4,624336653000000;-74,124036459000000;0:10:00;6:49:00;MM-01;X-2;MLI-02;X-39;;;;4;;;;1;;1;1;7;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
viernes 13 de marzo de 2020;AC 92 19C 84;4,678104168000000;-74,057021355000000;0:10:00;0:52:00;ME-37;ME-45;;;;;;2;;;;;;1;;7;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
viernes 13 de marzo de 2020;CL 55 SUR 104 49;4,644043456000020;-74,194366549000000;0:14:00;2:12:00;ME-24;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;200;RONDA DEL RIO CUNDINAMARCA;1.3.3.1 LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;;
viernes 13 de marzo de 2020;CL 17 112 36;4,680350000000000;-74,152410000000000;0:04:00;1:54:00;ME-43;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
sÃ¡bado 14 de marzo de 2020;KR 71D 116A 26;4,701506967000000;-74,079200226000000;0:07:00;4:02:00;CT-04;ME-29;;;;;;2;;;;;;1;;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
domingo 15 de marzo de 2020;KR 15 80;4,666438000000000;-74,057041000000000;0:04:00;3:33:00;ME-45;ME-37;;;;;;2;;;;;;1;1;9;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.8 ALTO IMPACTO;1.1.8.1 SERVICIOS DE DIVERSION Y ESPARCIMIENTO;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
domingo 15 de marzo de 2020;CL 49B SUR 1 19 ESTE;4,543977000000000;-74,107902000000000;0:18:00;1:21:00;ME-31;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.4.1 INDETERMINADA;INDETERMINADA;;1;;;;1;;;;;;;;;;;;;;;
domingo 15 de marzo de 2020;CL 10 32 55;4,612156029999990;-74,097529566000000;0:04:00;4:01:00;ME-21;UR-01;CT-1;;;;;3;;;;;;;2;8;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;2;;;;2;;;;;;;;;;;;;;;;
domingo 15 de marzo de 2020;CL 95 45;4,683664000000000;-74,058360000000000;0:03:00;1:30:00;ME-37;ME-45;;;;;;2;;;;;;1;1;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
martes 17 de marzo de 2020;;4,383090000000000;-74,125440000000000;0:30:00;3:03:00;ME-31;CT-02;;;;;;2;;;;;;1;2;3;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;400;100000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
martes 17 de marzo de 2020;CL 70 72 46;4,687313000000000;-74,095036000000000;0:05:00;3:33:00;CT-04;;;;;;;1;;;;;;;1;1;;2;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
miÃ©rcoles, 18 de marzo de 2020;AK 72    64C    53  ;4,677868585000000;-74,102126624000000;0:06:10;1:42:13;ME-29;CT-4;;;;;;2;;;;;;1;;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;;
