FECHA DEL EVENTO;DIRECCIÓN;Tiempo de Respuesta;Tiempo total evento;M;M;M;M;M;M;M;M;M;M;total;R;R;R;R;R;R;Otro;total;Tte;Sto;Cbo;Bros;Otro;total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TITULO;USO;CLASE DE USO;SUBCLASE DE USO;CLASE DE VEHICULO;SUBTIPO CLASE DE VEHICULO;ORIGEN DE LA CAUSA;CAUSAS;ÁREA AFECTADA EN MTS 2;ÁREA EXPUESTA EN MTS 2;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Menores;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Menores;Rescatados Hombres;Rescatados Mujeres;Rescatados Menores;Heridos Hombres;Heridos Mujeres;Heridos Menores;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Menores
viernes 10 de noviembre de 2017;TV 94L 80 53;0:04;0:20;ME28;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.4 VEHICULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 11 de noviembre de 2017;AV CIRCUNVALAR 9;0:04;1:03;ME38;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 11 de noviembre de 2017; CL 49 SUR 4B ESTE 74;0:10;0:51;ME26;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
sábado 11 de noviembre de 2017;CL 45C SUR 88I 65;0:08;0:36;ME27;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;1;;;;
sábado 11 de noviembre de 2017;KR 18 16 SUR ;0:07;0:39;ME36;ME6;;;;;;;;;2;;;;;;;;0;;;2;7;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.9 FALLA MECANICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 11 de noviembre de 2017;KR 72L 36A SUR;0:04;1:28;ME16;ME22;CT6;MA4;;;;;;;4;;;;;;;;0;;2;3;11;;16;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;A.3 CHISPAS ELECTRICAS;ACCIDENTAL;;;2;;;2;;;;;;1;;;;;
sábado 11 de noviembre de 2017;AUTOPISTA NORTE 114 44;0:11;1:39;ME04;ME17;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 11 de noviembre de 2017;CL 28B SUR 12B ESTE;0:34;2:34;ME26;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.5 RETAMO ESPINOSO;;;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;200;CERROS SURORIENTALES ;;;;;;;;;;;;;;;
sábado 11 de noviembre de 2017;CL 1 5A-22;0:04;1:44;ME38;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;1;1;;1;1;;;;;;1;;;;
domingo 12 de noviembre de 2017;KR 7F 153A 15;0:04;0:38;ME17;ME25;;;;;;;;;2;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 12 de noviembre de 2017;CL 129 84B 18;0:09;1:18;ME32;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 13 de noviembre de 2017;CL 21 81B 30;0:10;0:37;ME15;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 13 de noviembre de 2017;CL 67 106A-42;0:07;0:37;ME28;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 14 de noviembre de 2017;CL 153 100 44;0:03;5:43;ME32;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 14 de noviembre de 2017;CL 17A SUR 14 64;0:09;2:26;ME06;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.8 ALTO IMPACTO;1.1.8.1 SERVICIOS DE DIVERSION Y ESPARCIMIENTO;1.1.8.1.2 MOTELES Y RESIDENCIAS;;;P.1 LLAMA ABIERTA;PROVOCADA;;;1;;;1;;;;;;;;;;;
martes 14 de noviembre de 2017;CL 147 13 32;0:04;1:17;ME17;ME25;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;;2;;;2;;;2;;;2;;;;
martes 14 de noviembre de 2017;KR 87D 35B SUR;0:10;1:17;ME16;ME22;CT6;;;;;;;;3;;;;;;;;0;;1;3;8;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;2;;;2;;;;;;1;;;;;
martes 14 de noviembre de 2017;KR 56A 130A 61;0:10;2:13;ME20;CT5;;;;;;;;;2;;;;;;;;0;;1;;6;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.13 SUPERFICIES CALIENTES;ACCIDENTAL;;;2;2;;2;2;;;;;;;;;;
martes 14 de noviembre de 2017;CL 129 103;0:08;0:44;ME32;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
miércoles 15 de noviembre de 2017;CL 23G 97 51;0:05;1:15;ME15;CT8;;;;;;;;;2;;;;;;;;0;;1;2;7;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.3 MOTOCICLETA;A.3 CHISPAS ELECTRICAS;ACCIDENTAL;;;2;;;2;;;;;;1;;;;;
miércoles 15 de noviembre de 2017;CL 78 SUR 18 ;0:09;0:32;ME24;ME33;;;;;;;;;2;X15;;;;;;;1;1;;3;8;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;I. INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;
jueves 16 de noviembre de 2017;CL 6A 5 75;0:03;3:08;ME38;;;;;;;;;;1;;;;;;;CF4;1;1;1;2;4;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.12 ADMINISTRACION PUBLICA;1.1.12.1 SEDES DE LA ADMINISTRACION PUBLICA;;;;A.11 REACCION QUIMICA EXOTERMICA;ACCIDENTAL;;;;;;;;;;;;;;;;;
jueves 16 de noviembre de 2017;KR 24 55 SUR ;0:09;0:33;ME35;;;;;;;;;;1;;;;;;;;0;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.3 CERCADOS DE PINOS Y OTRAS ESPECIES;;;;;;I. INDETERMINADA;INDETERMINADA;10;200;;;;;;;;;;;;;;;
jueves 16 de noviembre de 2017;KR 113B 153 45;0:10;0:41;ME32;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;P.1 LLAMA ABIERTA;PROVOCADA;;;2;1;;2;1;;;;;;;;;;
jueves 16 de noviembre de 2017;CL 74A 73A 47;0:05;0:50;ME29;CT4;;;;;;;;;2;;;;;;;;0;;1;;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;I. INDETERMINADA;INDETERMINADA;;;;1;;;1;;;;;;;;;;
viernes 17 de noviembre de 2017;CL 62K SUR 75B 21;0:17;1:56;ME24;;;;;;;;;;1;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;;1;2;;1;2;;;;;;;;;
sábado 18 de noviembre de 2017;AV CARACAS 76;0:01;0:21;ME31;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.3 ESTRUCTURAS PROVISIONALES;1.1.1.3.2 CARPAS;;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 18 de noviembre de 2017;KR 8B 4 03 SUR;0:11;0:35;ME38;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 18 de noviembre de 2017;KILOMETRO 5 VIA CHOACHI;0:11;2:08;ME38;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;1;;;;;;;;
domingo 19 de noviembre de 2017;CL 8C 87B 90;0:13;1:09;ME16;ME22;;;;;;;;;2;R5;;;;;;;1;1;;3;10;;14;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 19 de noviembre de 2017;CL 137 148A 12;0:06;2:01;ME01;;;;;;;;;;1;;;;;;;;0;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;A.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 19 de noviembre de 2017;CL 63F 113A-33;0:06;2:31;ME28;CT9;;;;;;;;;2;;;;;;;;0;;1;1;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 19 de noviembre de 2017;CL 22 18 ;0:06;3:00;ME21;CT1;;;;;     ;; ;;4;X16;;;;;;;1;;1;1;10;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;I. INDETERMINADA;INDETERMINADA;;;2;1;2;2;1;2;;;;;;;;;
domingo 19 de noviembre de 2017;KR 108A 19A 70;0:07;1:20;ME15;CT8;;;;;;;;;2;;;;;;;;0;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;2;;;2;;;;;;1;;;;;
domingo 19 de noviembre de 2017;KR 30 80 ;0:08;0:33;ME19;ME37;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.4 VEHICULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;A.13 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 20 de noviembre de 2017;CL 59B SUR 36 78;0:04;0:19;ME33;ME24;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 20 de noviembre de 2017;KR 70 72A 23;0:07;1:27;ME29;CT4;;;;;;;;;2;;;;;;;;0;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;2;;;2;;;;;;;;;;;
martes 21 de noviembre de 2017;CL 166 16B 10;0:09;1:21;ME25;ME17;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 21 de noviembre de 2017;KR 73A BIS 64A 60;0:10;0:56;ME29;CT4;;;;;;;;;2;;;;;;;;0;;;1;6;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.13 SUPERFICIES CALIENTES;ACCIDENTAL;;;2;;;2;;;;;;;;;;;
martes 21 de noviembre de 2017;CL 75A 27;0:10;1:23;ME37;ME19;;;;;;;;;2;;;;;;;;0;;1;1;9;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 21 de noviembre de 2017;KR 33 27;0:08;0:26;MLI02;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
miércoles 22 de noviembre de 2017;KR 15 124 67;0:13;1:34;ME17;ME25;;;;;;;;;2;;;;;;;;0;;1;;8;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA 
LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros) ";;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
miércoles 22 de noviembre de 2017;KR 8A 36 09 SUR;0:11;0:52;ME26;;;;;;;;;;1;;;;;;;;0;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;2;;;2;;;;;;;;;;;
miércoles 22 de noviembre de 2017;KR 4 ESTE 9A-24;0:05;1:42;ME38;;;;;;;;;;1;;;;;;;;0;;1;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;1;;;1;;;;;;;;;;;
miércoles 22 de noviembre de 2017;CL 57 SUR 88D-10;0:07;0:24;ME27;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;2;;;2;;;;;;;;;;;
miércoles 22 de noviembre de 2017;CL 25 69D-80;0:07;0:51;MLI02;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;;1;;;1;;;;;;;;;;
miércoles 22 de noviembre de 2017;128C 93B;0:16;1:00;ME01;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
miércoles 22 de noviembre de 2017;CL 52A SUR 33 38;0:05;2:42;ME35;CT7;;;;;;;;;2;;;;;;;;0;;2;;5;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.13 SUPERFICIES CALIENTES;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
jueves 23 de noviembre de 2017;KR 73A 47 24;0:13;0:23;ME29;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 23 de noviembre de 2017;AV CALI 6;0:07;0:48;ME16;ME22;;;;;;;;;2;;;;;;;;0;;;2;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 23 de noviembre de 2017;AV BOYACA 53;0:13;1:17;CT04;;;;;;;;;;1;;;;;;;;0;;;;3;;3;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHICULO DE SERVICIO PUBLICO;1.2.2.1 BUS;A.14 OTROS, CUAL, DESCRIBALA;ACCIDENTAL;;;2;;;2;;;;;;;;;;;
jueves 23 de noviembre de 2017;KR 124 76 38;0:06;0:30;ME28;CT9;;;;;;;;;2;R15;;;;;;;1;;1;2;6;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.3 CHISPAS ELECTRICAS;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 25 de noviembre de 2017;KR 2B 90D SUR-80;0:09;0:50;ME31;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.11 REACCION QUIMICA EXOTERMICA;ACCIDENTAL;;;;2;;;2;;;;;;;;;;
sábado 25 de noviembre de 2017;CL 17 16B 36;0:07;0:28;ME21;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;
sábado 25 de noviembre de 2017;KR 69B 19 06 SUR;0:07;3:15;CT06;ME16;MA4;;;;;;;;3;;;;;;;;0;;2;3;8;;13;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;A.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 25 de noviembre de 2017;KR 87 128B 59;0:15;0:53;ME01;;;;;;;;;;1;;;;;;;;0;;;;5;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
domingo 26 de noviembre de 2017;KR 7A 76 26 SUR;0:20;1:01;ME24;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 26 de noviembre de 2017;KR 71B BIS 12 60;0:10;1:24;MLI02;MM01;;;;;;;;;2;;;;;;;;0;;1;3;6;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;3;;;3;;;;;;;;;;;
domingo 26 de noviembre de 2017;KR 81 51B SUR 90;0:12;0:45;ME16;CT6;MA4;;;;;;;;3;;;;;;;;0;;1;5;7;;13;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA 
LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros) ";;;A.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 26 de noviembre de 2017;CL 17A 58 35;0:05;0:45;ME34;MM01;;;;;;;;;2;;;;;;;;0;;2;1;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;A.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;;;;;;;;;;;;;;;
domingo 26 de noviembre de 2017;CL 42 16 44;0:07;1:31;ME19;MA3;;;;;;;;;2;;;;;;;;0;1;1;1;7;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;2;;;2;;;;;;;;;;;
domingo 26 de noviembre de 2017;TV 16C BIS 45 52 SUR;0:09;2:55;ME36;;;;;;;;;;1;R3;;;;;;;1;;1;1;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;2;;1;2;;;;;;;;;;
domingo 26 de noviembre de 2017;CL 60C SUR 18B;0:07;1:10;ME24;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;I. INDETERMINADA;INDETERMINADA;;;;2;;;2;;;;;;;;;;
domingo 26 de noviembre de 2017;CL 22 6 24;0:07;1:10;ME03;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA 
LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros) ";;;A.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 27 de noviembre de 2017;KR 83 64 SUR;0:04;1:35;ME27;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;1;;;;;
