FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;LATITUD;LONGITUD;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS6;RECURSOS7;TOTAL RECURSOS;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Niñas;Población Expuesta Niños;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Niñas;Población Afectada Niños;Rescatados Hombres;Rescatados Mujeres;Rescatados Niñas;Rescatados Niños;Heridos Hombres;Heridos Mujeres;Heridos Niñas;Heridos Niños;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Niñas;Sin signos vitales Niños
domingo, 13 de septiembre de 2020;AC 6    68   0  ;462.857.502.100.002,00;-74.123.347.996;0:06:05;0:53:16;MLI02;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;50;300;1.3.2.1 NATURAL, CUAL, DESCRIBALA;NATURAL;;;;;;;;;;;;;;;;;;;;
domingo, 13 de septiembre de 2020;CL 7C    70B   35  ;463.316.026.299.998,00;-7.413.190.069;0:09:30;1:04:16;ME-22;X-26;CT-06;;;;;3;;;;;1;;1;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo, 13 de septiembre de 2020;KR 80G    40B   29 SUR ;463.035.079.500.003,00;-74.164.213.644;0:03:00;0:29:08;CT-06;X-26;;;;;;2;;;;;1;1;1;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;2;;;;2;;;;;;;;;;;;;;
lunes, 14 de septiembre de 2020;DG 82 BIS   79G   61  ;4.701.896,00;-74.096.492;0:10:06;4:29:11;ME-48;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
lunes, 14 de septiembre de 2020;KR 94    87   80 SUR ;4.623.750,00;-74.213.402;0:16:36;6:00:38;ME-36;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;10;10000;1.3.2.1 NATURAL, CUAL, DESCRIBALA;NATURAL;;;;;;;;;;;;;;;;;;;;
lunes, 14 de septiembre de 2020;AC 6    68B BIS  1  ;4.638.950,00;-74.057.488;0:02:23;1:54:36;ME-22;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;200;2000;1.3.2.1 NATURAL, CUAL, DESCRIBALA;NATURAL;;;;;;;;;;;;;;;;;;;;
lunes, 14 de septiembre de 2020;AK 7    179   3  ;475.578.744.500.001,00;-7.402.478.754;0:10:11;0:40:19;ME-17;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;200;1000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 15 de septiembre de 2020;KR 82    1   10  ;463.699.851.699.999,00;-74.157.001.676;0:04:45;1:17:41;ME-22;ME-46;CT-06;MA-04;;;;4;;;;;1;1;2;10;;14;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.4  CIGARRILLO / COLILLA DE CIGARRILLO;ACCIDENTAL;3;2;;1;3;2;;1;2;2;;1;;;;;;;;
martes, 15 de septiembre de 2020;KR 46    12   30  ;4.623.181,00;-74.105.002;0:05:58;2:08:32;ME-39;UR-01;;;;;;2;;;;;;;2;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 16 de septiembre de 2020;KR 19    6     ;4.600.490,00;-74.088.900;0:01:00;1:55:00;ME-39;MA-02;UR-01;;;;;3;;;;;;;3;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 17 de septiembre de 2020;KR 23    37   84 SUR ;4.637.588,00;-74.073.876;0:06:23;5:30:00;ME-44;;;;;;;1;;;;;;1;;5;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.10  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
jueves, 17 de septiembre de 2020;CL 63    72     ;4.674.706,00;-74.103.904;0:08:06;0:43:02;ME-06;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.8 TRICICLO;;;1.2.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
viernes, 18 de septiembre de 2020;KR 9    3   0  ;459.180.244.599.997,00;-74.081.665.846;0:01:52;2:21:16;ME-38;;;;;;;1;;;;;;;2;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.9  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 18 de septiembre de 2020;KR 68    1A   72  ;462.311.910.800.003,00;-7.412.445.166;0:04:03;2:20:33;MLI02;MM-01;;;;;;2;;;;;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.17 SERVICIOS AUTOMOTRICES Y DE VENTAS DE COMBUSTIBLE;1.1.17.4 TALLERES DE MECÁNICA Y ELECTROMECANICA;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 18 de septiembre de 2020;CL 81C   SUR 13B   72 ESTE ;450.932.625.500.002,00;-74.092.368.098;0:09:42;2:20:51;ME-31;;;;;;;1;;;;;;;1;2;;3;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;100;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado, 19 de septiembre de 2020;DG 39A   SUR 34D     ;4.591.699,00;-74.126.620;0:03:36;0:58:47;ME-44;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.14  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado, 19 de septiembre de 2020;CL 85   SUR 94   45  ;4.614.469,00;-74.207.890;0:08:25;2:26:07;ME-36;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;200;2000;1.3.2.1 NATURAL, CUAL, DESCRIBALA;NATURAL;;;;;;;;;;;;;;;;;;;;
sábado, 19 de septiembre de 2020;KR 42    10A   40  ;461.941.256.099.999,00;-74.103.075.856;0:05:09;0:51:48;ME-39;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.3 VEHÍCULO DE CARGA;1.2.3.7 COMPACTADORES O RECOLECTORES DE RESIDUOS SÓLIDOS;;;1.2.1.12  REACCION QUIMICA EXOTERMICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado, 19 de septiembre de 2020;KR 11A    191   28  ;476.799.502.799.997,00;-74.032.513.551;0:13:50;2:00:55;ME-17;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;2;2;;;2;2;;;;;;;;;;;;;;
domingo, 20 de septiembre de 2020;CL 36   SUR 12   0 ESTE ;4.550.756,00;-74.084.535;0:01:00;0:43:17;ME-41;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;20;200000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
domingo, 20 de septiembre de 2020;CL 24   SUR 70B   0  ;461.714.710.799.998,00;-74.134.269.252;0:07:57;1:37:54;ME-22;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo, 20 de septiembre de 2020;AK 72    170   0  ;476.125.667.700.001,00;-74.065.411.368;0:03:12;2:39:00;ME-20;X-40;;;;;;2;;;;;;1;1;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.1 BUS;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
lunes, 21 de septiembre de 2020;AK 14    73B   1 SUR ;4.517.808,00;-74.117.611;0:01:12;1:36:32;ME-31;X-36;;;;;;2;;;;;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.1.3  CHISPAS ELECTRICAS;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
lunes, 21 de septiembre de 2020;DG 73F   SUR 78K   26  ;4.606.835,00;-74.202.272;0:06:08;0:56:44;ME-36;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 22 de septiembre de 2020;KR 100A    132B   19  ;4.735.108,00;-74.095.153;0:11:20;1:44:19;ME-47;X-37;;;;;;2;;;;;;1;1;5;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.4.1 INDETERMINADA;INDETERMINADA;1;1;;;1;1;;;;;;;;;;;;;;
martes, 22 de septiembre de 2020;KR 82    80   67  ;4.701.584,00;-74.097.511;0:02:51;0:35:44;CT-04;ME-06;;;;;;2;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.1.3  CHISPAS ELECTRICAS;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
martes, 22 de septiembre de 2020;CL 61   SUR 18    ESTE ;452.780.514.900.002,00;-74.082.572.929;0:10:55;1:39:25;ME-41;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;100;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 22 de septiembre de 2020;KR 96    85   25 SUR ;4.627.441,00;-74.213.041;0:12:53;7:26:21;ME-36;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;1500;10000000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 22 de septiembre de 2020;KR 30    19     ;461.717.984.400.002,00;-7.408.658.888;0:06:14;3:53:01;CT-11;UR-01;;;;;;2;;;;;;1;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.1 COMERCIO URBANO Y METROPOLITANO;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 22 de septiembre de 2020;CL 92    16   68  ;4.677.064,00;-74.053.464;0:06:27;1:16:09;ME-43;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 22 de septiembre de 2020;DG 58   SUR 28   72  ;4.578.081,00;-74.142.121;0:15:00;2:46:41;ME-35;CT-07;;;;;;2;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;500;5000;1.3.2.1 NATURAL, CUAL, DESCRIBALA;NATURAL;;;;;;;;;;;;;;;;;;;;
martes, 22 de septiembre de 2020;DG 70   SUR 54 BIS    ;4.577.286,00;-74.164.811;0:06:37;1:58:42;ME-40;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.12 ADMINISTRACIÓN PÚBLICA;1.1.12.2 SEDES ADMINISTRATIVAS DE SERVICIOS PÚBLICOS;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 23 de septiembre de 2020;CL 60   SUR 68A   39  ;4.592.792,00;-74.159.038;0:08:24;3:15:09;ME-40;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.4  CIGARRILLO / COLILLA DE CIGARRILLO;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 23 de septiembre de 2020;CL 43    7   65  ;4.630.279,00;-74.064.815;0:04:56;0:57:55;ME-20;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.7  FALLA EN APARATO ELECTRICO;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
miércoles, 23 de septiembre de 2020;KR 138B    143     ;4.749.944,00;-74.112.139;0:11:37;0:49:56;ME-47;;;;;;;1;;;;;;1;;5;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
jueves, 24 de septiembre de 2020;CL 83    22A   69  ;4.670.963,00;-74.062.860;0:06:54;1:42:59;ME-20;MA-03;;;;;;2;;;;;1;1;1;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;2;;;;2;;;;;;;;;;;;;;
jueves, 24 de septiembre de 2020;KR 22    58   26 SUR ;4.569.732,00;-74.142.362;0:03:29;1:39:59;ME-40;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
jueves, 24 de septiembre de 2020;CL 2B    5A   12  ;4.589.660,00;-74.077.962;0:01:36;5:26:12;ME-38;X-30;;;;;;2;;;;;;1;1;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;8;2;;;1;;;;;;;;1;;;;;;;
viernes, 25 de septiembre de 2020;CL 42B   SUR 89C   40  ;463.800.515.000.003,00;-74.172.859.476;0:04:40;1:19:49;ME-22;CT-06;MA-04;;;;;3;;;;;;1;1;10;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
viernes, 25 de septiembre de 2020;KR 75A    62B   36 SUR ;4.589.882,00;-74.175.539;0:18:03;1:02:12;ME-36;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.6 VEHÍCULOS DE EMERGENCIA Y SEGURIDAD;1.2.6.2 VEHÍCULOS DE SALUD;;;1.2.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
viernes, 25 de septiembre de 2020;DG 74B BIS A SUR 26C   12  ;454.201.100.900.002,00;-74.160.950.653;0:22:20;3:32:02;ME-40;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;50;300000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado, 26 de septiembre de 2020;CL 77    22     ;4.666.732,00;-74.063.568;0:03:06;1:10:29;ME-24;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.3.3  OTRAS, CUAL, DESCRIBALA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;
sábado, 26 de septiembre de 2020;KR 96    85   25 SUR ;462.744.066.099.998,00;-74.213.041.341;0:20:37;7:43:50;ME-36;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;10000;60000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado, 26 de septiembre de 2020;AC 26    96   32  ;4.684.456.861,00;-74.125.046.198;0:05:40;0:55:36;ME-43;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.7 MOTOTRICICLO;;;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
sábado, 26 de septiembre de 2020;KR 74A    42G   58 SUR ;461.074.077.500.001,00;-74.159.175.063;0:03:09;0:37:27;ME-22;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.4.1 INDETERMINADA;INDETERMINADA;2;;;;2;;;;;;;;;;;;;;;
sábado, 26 de septiembre de 2020;KR 29    5C   12  ;4.605.484.596,00;-74.097.401.926;0:07:02;0:34:07;MA-02;;;;;;;1;;;;;;;2;4;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.2 CAMIONETA;;;1.2.1.3 CHISPAS ELECTRICAS;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado, 26 de septiembre de 2020;AC 71   SUR 4     ;451.182.974.599.999,00;-7.410.729.954;0:01:04;0:26:00;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.1.2 CHISPA POR FRICCION MECANICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado, 26 de septiembre de 2020;KR 92    147D     ;4.743.878,00;-74.084.482;0:02:11;1:30:28;ME-47;X-37;;;;;;2;;;;;;1;;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;1;;;;1;;;;;;;;;;;;;;
domingo, 27 de septiembre de 2020;TV 80G    65F   10 SUR ;460.796.240.399.998,00;-74.187.861.966;0:02:22;1:21:17;ME-36;;;;;;;1;;;;;;;2;2;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
lunes, 28 de septiembre de 2020;KR 34    19C   56  ;462.326.690.800.001,00;-74.089.368.411;0:08:33;0:51:23;MLI01;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;20;1000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes, 28 de septiembre de 2020;          ;4.510.909,00;-74.121.293;0:07:33;1:20:14;ME-31;CT-02;;;;;;2;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;500;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes, 28 de septiembre de 2020;KR 24C    22    SUR ;458.526.745.099.999,00;-74.106.163.065;0:01:21;0:31:40;ME-44;CT-12;;;;;;2;;;;;;1;1;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.2 CHISPA POR FRICCION MECANICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 29 de septiembre de 2020;KR 112C    70A   17  ;471.006.918.400.002,00;-74.131.665.148;0:02:44;1:05:06;ME-48;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
martes, 29 de septiembre de 2020;          ;4.671.963,00;-74.124.763;0:12:00;1:29:20;ME-43;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.3.3  OTRAS, CUAL, DESCRIBALA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;
miércoles, 30 de septiembre de 2020;CL 27A   SUR 5   21 ESTE ;456.411.531.100.002,00;-74.086.923.781;0:06:43;1:02:15;ME-41;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
miércoles, 30 de septiembre de 2020;CL 76A   SUR 50     ;4.572.422,00;-74.167.805;0:09:47;1:35:41;ME-40;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.1 BUS;;;1.2.4.1 INDETERMINADA;INDETERMINADA;3;;;;3;;;;;;;;;;;;;;;
miércoles, 30 de septiembre de 2020;CL 85    12   11  ;4.668.274,00;-74.052.612;0:03:54;1:33:35;MA-03;ME-42;;;;;;2;;;;;;;2;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 30 de septiembre de 2020;KR 80N    83   17 SUR ;461.269.443.700.002,00;-74.207.106.234;0:05:15;1:04:08;ME-36;;;;;;;1;;;;;;;2;2;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;1;;;;;;;
jueves 1 de octubre de 2020;KR 40B    18   0 SUR ;460.396.313.199.999,00;-74.118.367.244;0:04:06;0:40:45;ME-44;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.9  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
jueves 1 de octubre de 2020;CL 144    141C   30  ;4.752.182,00;-74.113.791;0:05:07;2:53:32;ME-47;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;2;;;;2;;;;;;;;;;;;;;
jueves 1 de octubre de 2020;CL 222    9     ;4.797.003,00;-74.035.820;0:17:43;2:25:34;ME-20;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;100;INDETERMINADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 1 de octubre de 2020;DG 78 BIS  SUR 2D     ;4.509.995,00;-74.117.834;0:02:30;0:52:45;ME-31;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;50;10.000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 1 de octubre de 2020;KR 23    71   40  ;4.661.468,00;-74.067.071;0:04:11;1:09:46;ME-42;MA-03;;;;;;2;;;;;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;1;;;;1;;;;;;;;;;;;;;
jueves 1 de octubre de 2020;KR 106A    153   60  ;4.755.317,00;-74.091.826;0:06:13;1:11:52;ME-32;ME-47;;;;;;2;;;;;;1;;7;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;1;;;1;1;;;;;;;;;;;;;;
