FECHA DEL;DIRECCIÓN;Latitud;Longitud;Tiempo de;Tiempo tot;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS6;RECURSOS7;TOTAL RECU;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE S;SUBCLASE D;TIPO SUBCL;USO DE LA;CLASE DE U;SUBCLASE_1;CLASE DE V;SUBCLASE_2;ÁREA AFEC;ÁREA EXPU;ORIGEN DE;CAUSAS;Población;Poblaci�_1;Poblaci�_2;Poblaci�_3;Poblaci�_4;Poblaci�_5;Poblaci�_6;Poblaci�_7;Rescatados;Rescatad_1;Rescatad_2;Rescatad_3;Heridos Ho;Heridos Mu;Heridos Ni;Heridos _1;Sin signos;Sin sign_1;Sin sign_2;Sin sign_3;NVA CLASIF;NAME CLAS
"miércoles, 16 de octubre de 2019";KR 50    63;"4.652713087000000";"-74.083735410000003";0:08:00;0:59:00;MLI02;;;;;;;"1";;;;;;"1";;"3";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 16 de octubre de 2019";KR 104A    58    77 SUR;"4.641129456000000";"-74.198319940000005";0:09:00;1:08:00;ME-28;X-34;;;;;;"2";;;;;;"1";"1";"4";;"6";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;"1";;;;"1";;;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"jueves, 17 de octubre de 2019";KR 74D    77    21 SUR;"4.572446168000000";"-74.174091140000002";0:10:00;1:42:00;ME-33;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"2";;;;"2";;;;;;;;;;;;;;;;1.1.3;1.1.3 Estructuras Residenciales No Formales
"jueves, 17 de octubre de 2019";CL 6A    94A    26;"4.653111686000000";"-74.162966639999993";0:14:00;2:33:00;ME-22;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.3.2  REACCION QUIMICA EXOTERMICA;PROVOCADA;"1";"1";;;"1";"1";;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"jueves, 17 de octubre de 2019";DG 63   SUR 41    21;"4.571647359000000";"-74.152107070000000";0:05:00;1:29:00;ME-33;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.11 REACCION QUIMICA EXOTERMICA;ACCIDENTAL;;"2";;;;"2";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"viernes, 18 de octubre de 2019";KR 18A BIS   59    14 SUR;"4.562811112000000";"-74.135025850000005";0:07:00;3:35:00;ME-33;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"viernes, 18 de octubre de 2019";CL 72C   SUR 80I    8;"4.607177515000000";"-74.197731509999997";0:01:00;0:49:00;ME-28;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.2  CHISPA POR FRICCION MECANICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"viernes, 18 de octubre de 2019";AK 14    81     SUR;"4.508732516000000";"-74.114048560000001";0:04:00;0:46:00;ME-3;;;;;;;"1";;;;;;;"2";"2";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"viernes, 18 de octubre de 2019";CL 64   SUR 65A    42;"4.588961629000000";"-74.155756900000000";0:09:00;0:26:00;ME-33;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"sábado, 19 de octubre de 2019";AK 80 42 SUR;"4.622516484000000";"-74.162895599999999";0:01:00;0:56:00;ME-22;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;"1";;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"sábado, 19 de octubre de 2019";KR 76 71 60;"4.689090628000000";"-74.099648079999994";0:06:00;0:40:00;ME-29;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"domingo, 20 de octubre de 2019";KR 1    87C    15 SUR;"4.504455251000000";"-74.104557119999996";0:04:00;0:57:00;X-36;ME-3;;;;;;"2";;;;;"1";;"2";"4";;"6";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS  ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros)";;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"domingo, 20 de octubre de 2019";CL 34A   SUR 99A    37;"4.651380015000000";"-74.173536179999999";0:12:00;1:49:00;ME-22;CT-6;;;;;;"2";;;;;;;"1";"5";;"6";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"domingo, 20 de octubre de 2019";CL 64   SUR 17    66;"4.555245020000000";"-74.137385870000003";0:09:00;1:14:00;ME-33;X-47;;;;;;"2";;;;;;"1";"1";"6";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;"2";"1";;;"2";"1";;;"1";"1";;;"1";"1";;;;;;;"4.3";4.3 Redes urbanas de gas
"lunes, 21 de octubre de 2019";KR 11    18A    43 SUR;"4.578178741000000";"-74.095783240000003";0:05:00;0:46:00;ME-44;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"lunes, 21 de octubre de 2019";KR 108    138    11;"4.742118728000000";"-74.100049999999996";0:07:00;3:53:00;ME-47;X-37;;;;;;"2";;;;;;"1";"1";"6";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 21 de octubre de 2019";CL 163A    13B    20;"4.741153042000000";"-74.033954550000004";0:08:00;1:10:00;ME-17;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"lunes, 21 de octubre de 2019";DG 49   SUR 13H    32;"4.567555955000000";"-74.122922090000003";0:15:00;3:18:00;ME-44;CT-12;;;;;;"2";;;;;;"1";"1";"7";;"9";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;PROVOCADA;;"2";"1";"2";;"2";"1";"2";;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 22 de octubre de 2019";CL 48U   SUR 3D    16;"4.548491080000000";"-74.108799640000001";0:16:00;1:17:00;ME-6;CT-2;;;;;;"2";;;;;;"1";"1";"4";;"6";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 22 de octubre de 2019";CL 27   SUR 12D    34;"4.576027396000000";"-74.102841280000007";0:01:00;6:47:00;ME-44;;;;;;;"1";;;;;;;"1";"5";;"6";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;"4.3";4.3 Redes urbanas de gas
"martes, 22 de octubre de 2019";CL 17   SUR 9A;"4.577978192000000";"-74.092058820000005";0:09:00;1:06:00;ME-44;;;;;;;"1";;;;;;;"1";"5";;"6";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;"4.3";4.3 Redes urbanas de gas
"martes, 22 de octubre de 2019";KR 11    119    87;"4.699071213000000";"-74.035232919999999";0:05:00;3:04:00;ME-17;CT-10;X-36;;;;;"3";;;;;;;"2";"8";;"10";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.7  FALLA EN APARATO ELECTRICO;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 22 de octubre de 2019";DG 79B    64;"4.680543812000000";"-74.078178500000007";0:05:00;1:25:00;ME-29;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 23 de octubre de 2019";KR 50 56B 88;"4.648527312000000";"-74.085395629999994";0:09:00;0:38:00;ME-45;ME-37;;;;;;"2";;;;;;"1";"1";"8";;"10";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;"2";;;;"2";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"miércoles, 23 de octubre de 2019";KR 5B 52 17 SUR;"4.544409826000000";"-74.116644269999995";0:17:00;2:06:00;ME-6;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"miércoles, 23 de octubre de 2019";KR 45 82;"4.570277068000000";"-74.172786329999994";0:10:00;2:10:00;ME-37;;;;;;;"1";;;;;;"1";"2";"3";;"6";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.9 FALLA MECANICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 23 de octubre de 2019";CL 130 BIS 87D 43;"4.725496755000000";"-74.086410200000003";1:02:00;2:38:00;CT-5;;;;;;;"1";;;;;;;"1";"1";;"2";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"miércoles, 23 de octubre de 2019";CL 81C SUR 17F 30;"4.534410102000000";"-74.143712960000002";0:13:00;1:07:00;ME-33;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"jueves, 24 de octubre de 2019";AC 36 SUR 25;"4.583302027000000";"-74.118833429999995";0:07:00;0:43:00;ME-44;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.3  CHISPAS ELECTRICAS;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"jueves, 24 de octubre de 2019";KR 7 27B 39 SUR;"4.568732526000000";"-74.096453400000001";0:12:00;2:38:00;ME-27;;;;;;;"1";;;;;;"1";"1";"3";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"2";;;;"2";;;;;;;;;;;;;;;;1.1.3;1.1.3 Estructuras Residenciales No Formales
"viernes, 25 de octubre de 2019";KR 39 17 80 SUR;"4.600393685000000";"-74.116859680000005";0:07:00;1:16:00;ME-44;X-32;;;;;;"2";;;;;;"1";"1";"8";;"10";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.3.1 LLAMA ABIERTA;PROVOCADA;;"1";;;;"1";;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"viernes, 25 de octubre de 2019";CL 65B 86 86;"4.689658569000000";"-74.111136959999996";0:13:00;1:36:00;ME-29;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;;;;;;;;"1.2";1.2 Estructuras de mediana altura
"domingo, 27 de octubre de 2019";CL 62B 3F 25 TO C AP 690;"4.645910363000000";"-74.058276500000005";0:03:00;0:44:00;ME-45;ME-37;MA-3;;;;;"3";;;;;;"2";"3";"8";;"13";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 28 de octubre de 2019";CL 166    19B    24;"4.746434348000000";"-74.043048470000002";0:11:00;4:31:00;ME-42;ME-17;X-38;;;;;"3";;;;;;"2";"2";"7";;"11";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 28 de octubre de 2019";CL 17F    121A    20;"4.688074285000000";"-74.156783790000006";0:14:00;1:46:00;ME-43;;;;;;;"1";;;;;;"1";;"3";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"2";;;;"2";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 29 de octubre de 2019";CL 147    12;"4.726747817000000";"-74.034903130000004";0:04:00;0:23:00;ME-42;ME-17;;;;;;"2";;;;;;"1";"1";"8";;"10";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"martes, 29 de octubre de 2019";KR 19    76A    23 SUR;"4.540690276000000";"-74.151695450000005";0:13:00;1:43:00;ME-33;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;"3";;;;"3";;;;;;;;"2";;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 29 de octubre de 2019";CL 26    69    76;"4.659915229000000";"-74.106916299999995";0:14:00;1:11:00;ME-29;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.3  CHISPAS ELECTRICAS;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 30 de octubre de 2019";CL 48Q   SUR 5C    79;"4.550805518000000";"-74.111375699999996";0:16:00;1:11:00;ME-4;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"miércoles, 30 de octubre de 2019";CL 40   SUR 100A    20;"4.650531300000000";"-74.176773999999995";0:15:00;2:30:00;CT-6;X-29;;;;;;"2";;;;;;"1";"1";"5";;"7";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.16 SERVICIOS TÉCNICOS ESPECIALIZADOS;1.1.16.4 CARPINTERIA METALICA Y DE MADERA;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"miércoles, 30 de octubre de 2019";CL 23   SUR 27    41;"4.590451871000000";"-74.110595619999998";0:09:00;0:52:00;ME-44;CT-12;;;;;;"2";;;;;;;"1";"6";;;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"7";"8";;;"7";"8";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"miércoles, 30 de octubre de 2019";AK 14    16;"4.606154025000000";"-74.077855099999994";0:08:00;1:00:00;CT-1;X-43;;;;;;"2";;;;;;"2";;"4";;"6";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.2 ARTICULADO;;;1.2.1.9  FALLA MECANICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"jueves, 31 de octubre de 2019";KR 80 71B 12;"4.692064069000000";"-74.101836989999995";0:05:00;3:15:00;ME-29;;;;;;;"1";;;;;;;;"3";;"3";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"jueves, 31 de octubre de 2019";DG 57D BIS SUR 78K 19;"4.608886964000000";"-74.174433730000004";0:06:00;1:20:00;CT-6;;;;;;;"1";;;;;;;;"2";;"2";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.17 SERVICIOS AUTOMOTRICES Y DE VENTAS DE COMBUSTIBLE;1.1.17.4 TALLERES DE MECÁNICA Y ELECTROMECANICA;;;;;;1.1.1.3 CHISPAS ELECTRICAS;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
viernes 1 de noviembre de 2019;DG 52A SUR 24 30;"4.577082382000000";"-74.132483919999999";0:11:00;0:52:00;X-45;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.3 ESTRUCTURAS PROVISIONALES;1.1.1.3.3 CASETAS;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.3;1.1.3 Estructuras Residenciales No Formales
viernes 1 de noviembre de 2019;CL 68F SUR 48B 3;"4.575764498000000";"-74.157215669999999";0:05:00;1:00:00;ME-33;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;"1";;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
viernes 1 de noviembre de 2019;KR 45 55 59 AP 202;"4.646163518000000";"-74.083879870000004";0:07:00;4:25:00;ME-37;MA-3;;;;;;"2";;;;;;"2";"2";"5";;"9";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;"14";"13";;;"14";"13";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
